ID,Uid,age,sex,labor,repic_sid,best_weight,last_weight
346,347,32,女,轻,809:474:178:595:710:630:918:870:875:155:620:243:96:94:11:86:972,10.0:123.0:9.0:226.0:50.0:31.0:50.0:29.0:270.0:27.0:9.0:381.0:60.0:40.0:51.0:99.0:60.0,10.0:222.0:9.0:66.0:61.0:9.0:49.0:96.0:204.0:9.0:9.0:382.0:91.0:11.0:72.0:79.0:40.0
347,348,25,男,中,910:681:114:948:317:99:812:451:66:874:871:652,92.0:10.0:33.0:72.0:409.0:134.0:37.0:351.0:141.0:149.0:151.0:117.0,50.0:10.0:10.0:51.0:381.0:104.0:65.0:350.0:151.0:253.0:47.0:25.0
348,349,32,女,轻,10:835:943:872:811:668:94:944:185:448:475:142:914:909:632,150.0:9.0:35.0:299.0:9.0:62.0:100.0:29.0:435.0:126.0:223.0:25.0:10.0:40.0:10.0,150.0:20.0:29.0:300.0:10.0:46.0:100.0:11.0:377.0:302.0:48.0:23.0:10.0:40.0:10.0
349,350,38,男,重,891:463:1:626:926:931:809:870:810:96:95:353:717:131,237.0:330.0:128.0:61.0:45.0:60.0:10.0:62.0:10.0:112.0:9.0:445.0:55.0:9.0,187.0:264.0:150.0:10.0:40.0:44.0:26.0:112.0:39.0:93.0:9.0:441.0:10.0:25.0
350,351,40,女,轻,110:746:620:921:919:25:112:929:979:811:810:899:905:190:222:583,99.0:10.0:22.0:11.0:29.0:150.0:12.0:25.0:15.0:21.0:16.0:145.0:114.0:18.0:388.0:330.0,100.0:10.0:22.0:11.0:29.0:151.0:12.0:25.0:15.0:21.0:16.0:147.0:112.0:18.0:388.0:330.0
351,352,45,女,中,158:914:871:870:185:191:445:909:107:153:680:623:629:822:31:991:950,9.0:20.0:257.0:43.0:39.0:425.0:300.0:30.0:128.0:24.0:10.0:47.0:9.0:58.0:122.0:10.0:62.0,9.0:10.0:289.0:10.0:202.0:223.0:336.0:40.0:100.0:9.0:47.0:9.0:9.0:24.0:150.0:34.0:35.0
352,353,35,女,轻,195:932:1066:142:635:102:465:912:31:704:817:871,405.0:10.0:58.0:9.0:33.0:100.0:308.0:50.0:149.0:15.0:49.0:300.0,421.0:49.0:10.0:10.0:26.0:101.0:297.0:50.0:149.0:10.0:60.0:300.0
353,354,34,女,轻,652:668:667:450:578:869:881:888:199:69:137:152:963:956:918:104:94,10.0:10.0:31.0:98.0:217.0:10.0:238.0:62.0:401.0:150.0:15.0:10.0:10.0:37.0:40.0:10.0:90.0,10.0:10.0:31.0:98.0:217.0:10.0:238.0:60.0:401.0:150.0:15.0:10.0:10.0:37.0:40.0:11.0:91.0
354,355,45,女,轻,884:682:951:653:879:942:104:112:3:5:908:914:213:860:463,270.0:50.0:10.0:10.0:31.0:53.0:101.0:25.0:113.0:38.0:38.0:12.0:398.0:10.0:239.0,266.0:22.0:41.0:10.0:33.0:31.0:101.0:20.0:75.0:74.0:10.0:41.0:300.0:36.0:286.0
355,356,21,男,重,888:922:913:870:15:61:105:94:737:667:625:178:446:196:199:817:809:1068,207.0:9.0:98.0:92.0:50.0:99.0:91.0:9.0:57.0:9.0:123.0:33.0:200.0:303.0:78.0:9.0:25.0:70.0,293.0:40.0:10.0:9.0:10.0:140.0:91.0:9.0:10.0:10.0:26.0:10.0:300.0:350.0:149.0:10.0:45.0:67.0
356,357,43,男,重,200:1056:68:677:684:660:632:144:914:909:98:816:564:463:897,495.0:75.0:142.0:56.0:84.0:9.0:60.0:9.0:32.0:145.0:168.0:9.0:171.0:108.0:285.0,500.0:75.0:150.0:23.0:41.0:10.0:13.0:10.0:10.0:39.0:100.0:10.0:171.0:108.0:301.0
357,358,41,男,轻,101:810:317:444:738:650:104:908:927:892:756:178:121:6:47:933,11.0:36.0:420.0:281.0:10.0:10.0:91.0:40.0:10.0:300.0:10.0:15.0:10.0:21.0:131.0:49.0,9.0:10.0:338.0:350.0:10.0:10.0:90.0:10.0:40.0:300.0:39.0:15.0:10.0:16.0:133.0:40.0
358,359,21,男,重,935:870:874:850:909:938:813:105:99:122:686:721:311:348:459:81:622,10.0:111.0:187.0:9.0:50.0:65.0:9.0:9.0:184.0:89.0:9.0:235.0:180.0:321.0:213.0:128.0:138.0,56.0:9.0:290.0:10.0:51.0:10.0:45.0:90.0:10.0:25.0:10.0:10.0:10.0:491.0:200.0:207.0:10.0
359,360,25,男,轻,809:573:25:935:916:956:94:860:639:881:599:95:634:874:693:122:129:191,132.0:210.0:139.0:42.0:40.0:32.0:9.0:9.0:15.0:79.0:114.0:151.0:9.0:222.0:47.0:107.0:26.0:416.0,14.0:340.0:150.0:10.0:49.0:33.0:9.0:10.0:9.0:182.0:10.0:91.0:9.0:117.0:36.0:9.0:9.0:390.0
360,361,39,男,中,809:15:108:814:908:456:636:871:700:941:721:256:1024:120:114,30.0:149.0:101.0:25.0:42.0:350.0:103.0:300.0:10.0:9.0:10.0:438.0:212.0:9.0:63.0,10.0:152.0:100.0:10.0:50.0:350.0:15.0:301.0:45.0:54.0:10.0:499.0:10.0:9.0:9.0
361,362,22,男,轻,646:101:873:301:112:990:939:682:870:689:928:829:449:61,127.0:150.0:335.0:300.0:23.0:9.0:67.0:10.0:29.0:9.0:50.0:56.0:389.0:242.0,10.0:101.0:290.0:344.0:25.0:40.0:17.0:55.0:10.0:10.0:50.0:10.0:351.0:149.0
362,363,35,男,中,845:908:871:463:667:875:810:195:934:689:301:133:98:93:627,79.0:188.0:176.0:246.0:9.0:123.0:9.0:41.0:159.0:9.0:333.0:126.0:105.0:215.0:147.0,10.0:47.0:9.0:342.0:45.0:292.0:10.0:258.0:40.0:10.0:241.0:10.0:100.0:188.0:25.0
363,364,18,女,中,82:222:262:668:97:895:910:809:107:19:870:834:746:909:521:444:112:972:633,86.0:280.0:165.0:31.0:17.0:58.0:40.0:10.0:84.0:64.0:242.0:10.0:10.0:10.0:102.0:218.0:14.0:40.0:15.0,83.0:59.0:397.0:10.0:22.0:27.0:10.0:10.0:80.0:68.0:271.0:18.0:23.0:40.0:166.0:121.0:11.0:42.0:19.0
364,365,33,女,中,225:930:509:113:447:112:95:1:669:929:107:821:645:918:923:880,399.0:10.0:257.0:10.0:71.0:14.0:31.0:149.0:33.0:60.0:68.0:10.0:10.0:40.0:9.0:154.0,351.0:26.0:152.0:11.0:48.0:12.0:51.0:149.0:14.0:15.0:50.0:27.0:9.0:16.0:24.0:193.0
365,366,27,女,中,870:942:300:95:919:492:896:909:184:823:651:660:802:5,117.0:65.0:404.0:101.0:9.0:321.0:183.0:46.0:21.0:65.0:9.0:9.0:10.0:150.0,133.0:46.0:300.0:101.0:10.0:260.0:167.0:40.0:10.0:65.0:10.0:14.0:10.0:149.0
366,367,43,女,重,667:919:626:620:448:668:920:154:158:933:950:109:870:819:9:48:187,66.0:18.0:27.0:71.0:272.0:9.0:32.0:9.0:101.0:10.0:63.0:100.0:300.0:9.0:66.0:84.0:338.0,10.0:39.0:9.0:9.0:351.0:54.0:10.0:9.0:9.0:44.0:10.0:101.0:300.0:10.0:141.0:9.0:361.0
367,368,27,男,中,646:872:667:194:74:918:671:6:908:524:445:821:1032:165:103,9.0:300.0:33.0:399.0:92.0:10.0:63.0:58.0:40.0:268.0:10.0:76.0:67.0:44.0:101.0,10.0:299.0:10.0:399.0:136.0:10.0:52.0:15.0:40.0:339.0:10.0:13.0:67.0:25.0:101.0
368,369,34,女,重,251:872:698:100:880:300:930:821:817:924:472:543:626:636:14:15:162,365.0:122.0:10.0:101.0:177.0:31.0:56.0:10.0:46.0:40.0:193.0:157.0:13.0:10.0:88.0:63.0:10.0,214.0:146.0:10.0:100.0:155.0:214.0:39.0:10.0:37.0:49.0:123.0:227.0:10.0:10.0:33.0:117.0:10.0
369,370,39,男,重,911:94:908:96:929:285:946:112:178:881:884:828:445:784:621:85,9.0:9.0:185.0:102.0:9.0:364.0:253.0:147.0:137.0:96.0:204.0:80.0:237.0:9.0:9.0:138.0,10.0:10.0:40.0:90.0:10.0:405.0:40.0:10.0:10.0:290.0:10.0:10.0:350.0:54.0:15.0:152.0
370,371,36,女,轻,100:448:908:672:9:198:809:238:667:831:1031:937:664:164:870,101.0:270.0:40.0:10.0:150.0:276.0:10.0:121.0:10.0:39.0:44.0:23.0:20.0:15.0:300.0,100.0:270.0:39.0:10.0:150.0:273.0:10.0:121.0:10.0:39.0:44.0:22.0:20.0:15.0:300.0
371,372,30,男,中,622:917:954:667:449:870:198:1051:195:874:670:94:909:1:23:834:848:125,89.0:72.0:86.0:75.0:293.0:189.0:88.0:9.0:213.0:110.0:9.0:50.0:112.0:120.0:80.0:46.0:9.0:9.0,25.0:40.0:38.0:10.0:350.0:10.0:9.0:10.0:490.0:290.0:10.0:100.0:10.0:141.0:9.0:46.0:10.0:10.0
372,373,41,女,中,112:94:673:142:708:95:71:911:573:870:444:63:620:630:190:934:943:829,113.0:20.0:27.0:9.0:10.0:82.0:91.0:50.0:250.0:300.0:74.0:58.0:9.0:9.0:343.0:65.0:10.0:25.0,9.0:11.0:55.0:9.0:10.0:91.0:101.0:39.0:340.0:300.0:9.0:50.0:9.0:9.0:353.0:31.0:10.0:10.0
373,374,35,女,中,661:870:627:906:584:909:95:110:77:28:212:312:678:115:934:840,15.0:249.0:10.0:50.0:271.0:50.0:12.0:87.0:57.0:92.0:144.0:256.0:10.0:10.0:40.0:47.0,15.0:240.0:10.0:57.0:271.0:50.0:13.0:88.0:62.0:88.0:144.0:256.0:10.0:10.0:40.0:47.0
374,375,37,女,重,256:639:66:856:809:94:120:229:672:620:909:669:908:873:894:1049:941:461,307.0:12.0:150.0:9.0:30.0:101.0:10.0:83.0:27.0:10.0:54.0:9.0:9.0:86.0:213.0:10.0:65.0:243.0,448.0:10.0:151.0:10.0:10.0:100.0:10.0:42.0:10.0:15.0:18.0:17.0:32.0:170.0:131.0:65.0:10.0:286.0
375,376,30,女,中,31:680:814:521:839:300:939:922:203:451:935:620:97:113:126:876:889,146.0:10.0:10.0:10.0:55.0:58.0:38.0:50.0:348.0:340.0:37.0:10.0:101.0:10.0:15.0:61.0:237.0,148.0:10.0:10.0:10.0:55.0:58.0:38.0:50.0:348.0:340.0:37.0:10.0:101.0:10.0:15.0:68.0:230.0
376,377,34,女,重,877:97:870:94:633:809:468:479:908:3:935:956:197:112:689,36.0:86.0:264.0:15.0:25.0:41.0:78.0:197.0:50.0:150.0:44.0:10.0:299.0:10.0:28.0,34.0:15.0:268.0:87.0:25.0:38.0:151.0:134.0:50.0:146.0:10.0:51.0:300.0:9.0:36.0
377,378,22,男,中,914:870:338:198:667:94:148:871:535:686:184:625:932:811:11:47,45.0:9.0:318.0:100.0:9.0:94.0:9.0:301.0:350.0:36.0:112.0:70.0:68.0:31.0:78.0:81.0,45.0:96.0:472.0:27.0:55.0:100.0:15.0:204.0:350.0:10.0:10.0:10.0:40.0:10.0:140.0:10.0
378,379,36,男,中,620:653:113:120:316:1:829:809:870:918:908:930:98:687:696:500,123.0:77.0:9.0:12.0:402.0:149.0:38.0:9.0:301.0:112.0:63.0:75.0:100.0:144.0:9.0:200.0,9.0:9.0:9.0:9.0:451.0:150.0:10.0:18.0:302.0:40.0:9.0:56.0:100.0:20.0:10.0:351.0
379,380,22,男,中,830:909:653:640:221:861:224:1066:104:140:143:64:879:877:696:569,55.0:50.0:9.0:9.0:299.0:10.0:96.0:40.0:100.0:9.0:9.0:148.0:75.0:208.0:10.0:200.0,55.0:50.0:9.0:9.0:299.0:10.0:96.0:40.0:101.0:9.0:9.0:141.0:78.0:214.0:10.0:200.0
380,381,19,男,轻,932:1012:925:717:822:18:909:809:96:706:94:222:265:654:541:446:881:890:126,10.0:43.0:10.0:10.0:36.0:151.0:40.0:10.0:82.0:10.0:20.0:203.0:261.0:10.0:290.0:59.0:169.0:131.0:25.0,35.0:10.0:40.0:10.0:30.0:149.0:10.0:24.0:90.0:10.0:11.0:113.0:284.0:10.0:130.0:220.0:138.0:163.0:25.0
381,382,34,男,重,74:922:856:620:641:462:468:767:753:874:94:96:190:134:120:1014,151.0:50.0:156.0:154.0:194.0:42.0:183.0:9.0:9.0:300.0:40.0:61.0:402.0:53.0:124.0:104.0,220.0:50.0:56.0:9.0:9.0:165.0:35.0:10.0:10.0:300.0:10.0:92.0:500.0:9.0:9.0:50.0
382,383,24,男,中,638:919:667:972:129:106:461:927:871:819:809:24:335:199,136.0:51.0:10.0:49.0:35.0:147.0:265.0:9.0:300.0:10.0:53.0:102.0:137.0:233.0,25.0:10.0:55.0:46.0:10.0:101.0:350.0:40.0:299.0:10.0:10.0:150.0:408.0:85.0
383,384,30,女,轻,103:338:679:871:142:850:625:1001:452:626:668:917:613:132:1,104.0:200.0:11.0:300.0:9.0:37.0:9.0:40.0:93.0:9.0:9.0:40.0:220.0:9.0:115.0,99.0:190.0:11.0:300.0:9.0:37.0:9.0:40.0:93.0:9.0:9.0:40.0:220.0:9.0:133.0
384,385,30,男,轻,2:809:110:670:638:836:451:876:1034:886:673:941:1:122:917:911:322,90.0:10.0:101.0:18.0:10.0:10.0:282.0:129.0:10.0:171.0:15.0:55.0:60.0:25.0:10.0:40.0:407.0,87.0:10.0:101.0:18.0:10.0:10.0:282.0:111.0:10.0:189.0:15.0:46.0:63.0:25.0:10.0:40.0:299.0
385,386,26,女,轻,812:1063:501:94:301:55:109:951:112:622:2:119:908:675:676:882,40.0:35.0:264.0:11.0:391.0:83.0:92.0:38.0:15.0:10.0:68.0:10.0:49.0:10.0:26.0:300.0,45.0:55.0:280.0:9.0:300.0:113.0:91.0:10.0:15.0:10.0:36.0:10.0:50.0:10.0:20.0:299.0
386,387,28,男,重,908:829:876:213:709:125:718:838:178:220:50:455:445:108:1014:641,48.0:9.0:300.0:247.0:50.0:9.0:9.0:9.0:130.0:54.0:145.0:10.0:340.0:104.0:139.0:9.0,40.0:10.0:300.0:216.0:10.0:10.0:43.0:10.0:15.0:189.0:150.0:341.0:10.0:100.0:44.0:10.0
387,388,39,女,重,948:832:871:667:675:638:108:348:972:922:195:915:94:453:89:76:178,9.0:9.0:300.0:100.0:9.0:29.0:71.0:305.0:172.0:62.0:101.0:14.0:30.0:324.0:130.0:21.0:115.0,10.0:10.0:300.0:55.0:10.0:10.0:10.0:491.0:61.0:10.0:9.0:40.0:90.0:350.0:141.0:9.0:25.0
388,389,29,女,重,870:94:104:816:580:38:913:871:72:139:112:262:712:667:936:938:631,284.0:26.0:72.0:37.0:236.0:70.0:50.0:16.0:79.0:10.0:10.0:392.0:43.0:9.0:10.0:51.0:15.0,277.0:91.0:11.0:10.0:238.0:109.0:50.0:24.0:41.0:9.0:9.0:417.0:10.0:55.0:10.0:37.0:16.0
389,390,28,女,轻,923:94:827:927:2:100:818:83:638:552:451:871:872:128:138:348:213:996:713,40.0:25.0:10.0:10.0:65.0:75.0:10.0:84.0:10.0:68.0:192.0:273.0:27.0:10.0:15.0:148.0:279.0:40.0:31.0,21.0:11.0:33.0:29.0:73.0:91.0:10.0:78.0:10.0:32.0:274.0:220.0:80.0:15.0:10.0:105.0:286.0:39.0:10.0
390,391,27,女,轻,934:97:1:31:94:909:445:870:653:1009:642:558:899:925:124:181:193:700:858,43.0:10.0:9.0:140.0:90.0:39.0:262.0:169.0:9.0:10.0:9.0:11.0:129.0:10.0:9.0:9.0:347.0:17.0:24.0,10.0:90.0:52.0:98.0:10.0:37.0:341.0:177.0:9.0:36.0:9.0:10.0:122.0:10.0:9.0:9.0:409.0:17.0:23.0
391,392,29,女,轻,532:167:913:908:632:938:936:206:622:190:480:873:667:810:59:106,98.0:101.0:15.0:35.0:26.0:29.0:46.0:123.0:20.0:178.0:237.0:299.0:27.0:40.0:146.0:124.0,26.0:10.0:10.0:40.0:10.0:50.0:10.0:10.0:15.0:490.0:323.0:300.0:65.0:9.0:150.0:103.0
392,393,27,女,重,634:92:913:292:738:29:185:724:946:908:941:822:125:120:880:882:460:98,10.0:141.0:10.0:307.0:10.0:11.0:98.0:32.0:26.0:34.0:27.0:10.0:15.0:10.0:238.0:62.0:202.0:102.0,10.0:139.0:10.0:296.0:10.0:11.0:98.0:31.0:26.0:33.0:27.0:10.0:15.0:10.0:238.0:60.0:202.0:103.0
393,394,33,女,中,707:922:652:220:58:951:817:620:44:98:95:840:175:115:494:502:875,99.0:50.0:9.0:403.0:46.0:132.0:9.0:39.0:105.0:19.0:82.0:9.0:47.0:9.0:331.0:10.0:300.0,55.0:46.0:10.0:317.0:10.0:40.0:10.0:9.0:140.0:10.0:91.0:10.0:9.0:9.0:340.0:9.0:300.0
394,395,44,女,中,492:96:477:823:835:874:19:731:293:227:948:912:126:174:622,329.0:125.0:10.0:9.0:9.0:300.0:125.0:81.0:212.0:288.0:68.0:62.0:9.0:9.0:71.0,341.0:100.0:10.0:9.0:9.0:301.0:148.0:55.0:64.0:337.0:40.0:50.0:10.0:10.0:15.0
395,396,22,男,轻,95:624:864:930:1:46:195:874:870:200:668:809:457:498:125:924,101.0:96.0:9.0:48.0:100.0:51.0:11.0:62.0:238.0:391.0:60.0:9.0:179.0:87.0:9.0:45.0,100.0:25.0:10.0:75.0:63.0:87.0:275.0:38.0:263.0:151.0:54.0:10.0:20.0:329.0:10.0:40.0
396,397,45,男,轻,917:445:700:886:930:122:82:655:2:561:948:95:131:340:900:627:211:849:810,39.0:38.0:10.0:200.0:44.0:9.0:78.0:9.0:73.0:227.0:10.0:100.0:9.0:294.0:100.0:9.0:120.0:10.0:35.0,39.0:240.0:16.0:218.0:39.0:9.0:74.0:8.0:78.0:25.0:10.0:101.0:9.0:313.0:83.0:9.0:87.0:12.0:12.0
397,398,21,女,中,924:195:872:451:913:881:623:12:61:96:99:127:692:669:1048:855:828,9.0:354.0:127.0:284.0:86.0:172.0:92.0:109.0:43.0:42.0:59.0:9.0:10.0:10.0:53.0:10.0:43.0,10.0:373.0:11.0:333.0:40.0:288.0:26.0:20.0:130.0:10.0:90.0:9.0:10.0:45.0:40.0:10.0:10.0
398,399,20,男,中,63:120:707:112:668:503:666:642:908:918:104:902:884:199:226:852:822:964,105.0:33.0:9.0:9.0:41.0:279.0:9.0:9.0:40.0:10.0:156.0:80.0:220.0:185.0:214.0:104.0:9.0:67.0,151.0:9.0:10.0:9.0:10.0:259.0:9.0:9.0:40.0:10.0:100.0:216.0:84.0:119.0:291.0:10.0:10.0:50.0
399,400,41,女,轻,871:888:690:18:1038:58:123:516:113:189:682:195:809:811:630:649:908:96,190.0:110.0:15.0:50.0:45.0:101.0:9.0:282.0:9.0:79.0:22.0:315.0:10.0:25.0:9.0:9.0:40.0:101.0,191.0:107.0:15.0:49.0:45.0:100.0:9.0:282.0:9.0:79.0:22.0:315.0:10.0:25.0:9.0:9.0:40.0:99.0
400,401,39,男,轻,238:690:134:908:909:623:620:63:813:887:869:133:100:95:506:543:968,446.0:10.0:9.0:10.0:40.0:8.0:49.0:151.0:46.0:300.0:10.0:9.0:88.0:12.0:147.0:202.0:59.0,415.0:10.0:9.0:25.0:24.0:9.0:9.0:149.0:25.0:299.0:28.0:9.0:11.0:92.0:9.0:342.0:40.0
401,402,35,男,轻,870:871:621:448:823:809:445:676:110:96:918:88:113:118:185:189:967,170.0:132.0:9.0:284.0:55.0:10.0:16.0:10.0:64.0:69.0:105.0:117.0:124.0:35.0:356.0:143.0:83.0,301.0:9.0:10.0:46.0:9.0:56.0:304.0:9.0:90.0:10.0:51.0:151.0:15.0:10.0:337.0:72.0:76.0
402,403,43,女,轻,635:909:98:19:558:220:837:17:152:979:881:687,44.0:50.0:71.0:94.0:264.0:386.0:10.0:86.0:70.0:102.0:300.0:32.0,25.0:40.0:100.0:140.0:264.0:326.0:10.0:9.0:10.0:56.0:304.0:59.0
403,404,35,男,中,444:902:911:100:622:185:118:1:918:19:621:445:961:810:756,202.0:212.0:22.0:100.0:9.0:370.0:9.0:85.0:19.0:64.0:22.0:60.0:41.0:27.0:48.0,13.0:250.0:29.0:99.0:10.0:385.0:15.0:75.0:14.0:74.0:10.0:240.0:39.0:38.0:10.0
404,405,28,男,轻,961:668:908:667:927:948:809:819:6:2:104:102:480:549:133:896:881:633:661:325:203,10.0:9.0:10.0:10.0:40.0:51.0:45.0:10.0:23.0:129.0:11.0:91.0:313.0:36.0:15.0:173.0:126.0:10.0:10.0:96.0:288.0,32.0:10.0:19.0:10.0:31.0:32.0:10.0:23.0:9.0:139.0:10.0:91.0:10.0:334.0:12.0:132.0:169.0:10.0:10.0:405.0:16.0
405,406,35,男,重,1:120:942:667:809:116:827:35:620:678:94:102:471:396:212:920:896:887,30.0:9.0:53.0:37.0:18.0:62.0:10.0:120.0:9.0:10.0:10.0:90.0:350.0:153.0:272.0:50.0:195.0:104.0,17.0:15.0:43.0:10.0:10.0:10.0:27.0:134.0:10.0:25.0:11.0:91.0:270.0:75.0:322.0:50.0:249.0:50.0
406,407,38,女,轻,620:99:652:870:926:492:810:942:111:915:194:22:700:140,29.0:25.0:9.0:299.0:20.0:298.0:10.0:48.0:74.0:29.0:471.0:150.0:49.0:9.0,10.0:10.0:10.0:299.0:38.0:306.0:33.0:40.0:90.0:11.0:415.0:149.0:33.0:15.0
407,408,31,女,轻,835:909:196:873:676:814:930:112:21:620:908:870:185:1:929:471:94,9.0:40.0:376.0:277.0:9.0:137.0:45.0:29.0:147.0:68.0:10.0:23.0:123.0:38.0:48.0:311.0:98.0,43.0:10.0:490.0:290.0:16.0:15.0:62.0:12.0:9.0:23.0:40.0:10.0:9.0:143.0:10.0:350.0:100.0
408,409,31,女,轻,908:458:531:895:888:187:211:36:63:867:117:669:628:94:975,51.0:254.0:10.0:31.0:266.0:288.0:89.0:10.0:139.0:38.0:25.0:10.0:10.0:100.0:40.0,51.0:241.0:10.0:32.0:265.0:288.0:89.0:17.0:133.0:38.0:25.0:10.0:10.0:100.0:40.0
409,410,33,男,重,99:738:929:809:818:521:452:96:32:8:133:164:634:906:187:202:925,10.0:10.0:45.0:18.0:13.0:176.0:95.0:91.0:101.0:49.0:10.0:15.0:9.0:256.0:357.0:35.0:50.0,91.0:33.0:40.0:10.0:10.0:75.0:261.0:10.0:86.0:63.0:9.0:10.0:10.0:299.0:266.0:34.0:50.0
410,411,35,女,轻,94:898:745:1:928:935:114:106:287:633:622:465:494:827,107.0:95.0:109.0:102.0:40.0:97.0:15.0:39.0:300.0:9.0:10.0:249.0:102.0:9.0,91.0:297.0:14.0:148.0:40.0:51.0:10.0:9.0:300.0:9.0:10.0:156.0:75.0:26.0
411,412,18,男,轻,661:642:188:311:707:679:828:926:908:554:487:153:111:105:88:875:982,50.0:9.0:50.0:301.0:39.0:10.0:25.0:25.0:25.0:312.0:13.0:74.0:9.0:105.0:148.0:300.0:62.0,16.0:10.0:200.0:180.0:10.0:10.0:55.0:43.0:9.0:321.0:28.0:10.0:52.0:47.0:151.0:300.0:75.0
412,413,31,女,重,877:913:972:870:703:915:696:444:226:194:101:665:809:811:58:166:120,283.0:37.0:40.0:18.0:9.0:10.0:37.0:350.0:160.0:226.0:101.0:15.0:10.0:10.0:150.0:10.0:10.0,280.0:37.0:40.0:19.0:10.0:10.0:37.0:352.0:160.0:226.0:100.0:15.0:10.0:10.0:150.0:10.0:10.0
413,414,24,男,重,199:248:870:120:810:129:871:76:655:961:928:770:677:95:552,111.0:235.0:14.0:9.0:55.0:62.0:286.0:113.0:111.0:75.0:310.0:10.0:10.0:172.0:278.0,195.0:215.0:10.0:9.0:10.0:9.0:290.0:150.0:16.0:40.0:50.0:10.0:34.0:101.0:351.0
414,415,22,男,中,456:492:1:964:935:872:675:97:927:827:147:666:203,109.0:143.0:174.0:78.0:9.0:300.0:112.0:75.0:233.0:69.0:9.0:140.0:455.0,10.0:340.0:152.0:55.0:10.0:300.0:66.0:100.0:50.0:9.0:10.0:25.0:299.0
415,416,38,男,重,608:826:86:311:832:644:763:521:108:185:923:667:909:889:139:166:94:990:1008,21.0:10.0:150.0:247.0:10.0:16.0:15.0:315.0:11.0:140.0:10.0:40.0:40.0:299.0:10.0:10.0:91.0:44.0:10.0,21.0:10.0:150.0:247.0:10.0:15.0:14.0:312.0:10.0:140.0:10.0:41.0:40.0:299.0:10.0:10.0:90.0:43.0:10.0
416,417,36,女,中,296:908:112:185:628:871:870:809:626:810:95:467:22:689:1027,204.0:50.0:9.0:296.0:68.0:259.0:40.0:10.0:56.0:10.0:100.0:265.0:148.0:55.0:73.0,308.0:51.0:10.0:124.0:10.0:235.0:65.0:14.0:15.0:23.0:101.0:351.0:149.0:37.0:69.0
417,418,42,男,重,28:1:98:100:635:112:133:882:900:681:839:476:908:356:1025:967,124.0:27.0:11.0:92.0:10.0:10.0:10.0:74.0:226.0:45.0:23.0:350.0:53.0:394.0:10.0:50.0,107.0:41.0:9.0:90.0:10.0:10.0:10.0:109.0:191.0:28.0:23.0:350.0:40.0:502.0:9.0:30.0
418,419,43,女,轻,301:876:553:232:163:101:908:116:451:2:628:840:693:930,311.0:148.0:197.0:108.0:9.0:146.0:50.0:15.0:152.0:103.0:9.0:57.0:10.0:50.0,72.0:198.0:75.0:316.0:10.0:100.0:40.0:10.0:251.0:107.0:15.0:37.0:11.0:40.0
419,420,27,男,轻,913:656:918:22:463:935:669:125:1:120:467:622:834:819:907:197:260:110,40.0:9.0:10.0:82.0:74.0:45.0:29.0:9.0:67.0:9.0:192.0:9.0:10.0:10.0:220.0:33.0:368.0:97.0,40.0:9.0:10.0:84.0:55.0:40.0:10.0:9.0:66.0:9.0:294.0:9.0:10.0:29.0:186.0:58.0:280.0:99.0
420,421,44,女,重,101:108:601:125:138:927:195:620:1:628:692:451:10:828:893:938,55.0:46.0:77.0:9.0:9.0:92.0:392.0:32.0:79.0:9.0:14.0:141.0:72.0:59.0:301.0:60.0,90.0:10.0:77.0:9.0:9.0:51.0:379.0:9.0:67.0:9.0:10.0:273.0:83.0:64.0:299.0:40.0
421,422,44,男,重,928:492:549:620:212:340:96:903:94:907:861:668:738:9:120:933,50.0:198.0:82.0:10.0:17.0:342.0:11.0:106.0:91.0:195.0:10.0:10.0:30.0:149.0:25.0:40.0,50.0:10.0:340.0:25.0:18.0:282.0:10.0:112.0:90.0:189.0:30.0:10.0:22.0:149.0:10.0:40.0
422,423,32,女,重,448:909:858:921:1:880:833:185:348:622:641:102:94:931:959:707:683:140:138,272.0:34.0:10.0:10.0:148.0:230.0:9.0:283.0:62.0:9.0:9.0:65.0:35.0:30.0:11.0:17.0:10.0:9.0:9.0,295.0:29.0:10.0:11.0:149.0:249.0:9.0:187.0:224.0:9.0:9.0:38.0:61.0:21.0:19.0:17.0:10.0:9.0:9.0
423,424,38,女,轻,820:458:598:871:819:687:920:188:192:127:124:661:639:1032:103:35,9.0:290.0:50.0:300.0:90.0:9.0:50.0:245.0:177.0:9.0:9.0:15.0:9.0:130.0:101.0:149.0,10.0:341.0:10.0:300.0:55.0:10.0:50.0:336.0:43.0:9.0:9.0:9.0:9.0:75.0:101.0:150.0
424,425,28,男,中,908:644:620:912:893:888:231:478:807:1021:817:827:1:4:99:134,40.0:16.0:10.0:10.0:275.0:25.0:389.0:235.0:10.0:70.0:10.0:50.0:87.0:63.0:101.0:10.0,40.0:15.0:9.0:10.0:280.0:20.0:389.0:235.0:10.0:70.0:10.0:51.0:86.0:65.0:101.0:9.0
425,426,19,女,重,189:814:824:915:455:444:951:932:877:662:105:88:54:703:131:113,300.0:10.0:42.0:45.0:12.0:291.0:21.0:47.0:175.0:10.0:100.0:45.0:105.0:10.0:15.0:10.0,392.0:29.0:10.0:40.0:31.0:318.0:34.0:10.0:199.0:15.0:98.0:74.0:76.0:10.0:10.0:10.0
